id,alias,name,image_url,url,price,phone,display_phone,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,categories,category_0,category_1,category_2,pickup,delivery
HOKbDzRHb-uyDHihqp2YAg,uptown-veg-and-juice-bar-new-york,Uptown Veg and Juice Bar,https://s3-media2.fl.yelpcdn.com/bphoto/gZIMATSHS2cOIn8EqOiraw/o.jpg,https://www.yelp.com/biz/uptown-veg-and-juice-bar-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12129872660,(212) 987-2660,40.80552,-73.94053,52 E 125th St,,,New York,10035,US,NY,"52 E 125th St New York, NY 10035",Juice Bars & Smoothies,Juice Bars & Smoothies,,,True,True
MH08_pIRKsUSwfkVYxUE7w,vinatería-new-york-4,VINATERÍA,https://s3-media4.fl.yelpcdn.com/bphoto/hvaB7wG4DONkE0BcZ4c14A/o.jpg,https://www.yelp.com/biz/vinater%C3%ADa-new-york-4?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12126628462,(212) 662-8462,40.8064392068585,-73.9540110111145,2211 Frederick Douglass Blvd,,,New York,10026,US,NY,"2211 Frederick Douglass Blvd New York, NY 10026","Italian, Spanish, Seafood",Italian,Spanish,Seafood,False,True
DEHWHskp2gSAkfdylc4SNA,yatenga-french-bistro-and-bar-new-york,Yatenga French Bistro & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/kwfY8Lf5mPzi4BjYVvWI5w/o.jpg,https://www.yelp.com/biz/yatenga-french-bistro-and-bar-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12126900699,(212) 690-0699,40.8142691169743,-73.9441050339131,2269 Adam Clayton Powell Jr Blvd,,,New York,10030,US,NY,"2269 Adam Clayton Powell Jr Blvd New York, NY 10030","French, Wine Bars, Beer Bar",French,Wine Bars,Beer Bar,True,True
ySzkBv-_DTNT30eONPnAkg,zoma-new-york,Zoma,https://s3-media1.fl.yelpcdn.com/bphoto/KiotZJjFZZsKLColvXjSDA/o.jpg,https://www.yelp.com/biz/zoma-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12126620620,(212) 662-0620,40.802258,-73.956537,2084 Frederick Douglass Blvd,,,New York,10026,US,NY,"2084 Frederick Douglass Blvd New York, NY 10026",Ethiopian,Ethiopian,,,False,False
zyyT2yiyxxamC-jKc0v-fg,omars-kitchen-and-rum-bar-new-york,Omar's Kitchen and Rum Bar,https://s3-media2.fl.yelpcdn.com/bphoto/3wyLFJ6QbIFnfoH91PTx5g/o.jpg,https://www.yelp.com/biz/omars-kitchen-and-rum-bar-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,,,40.720422,-73.984525,29A Clinton St,,,New York,10002,US,NY,"29A Clinton St New York, NY 10002","Caribbean, Bars",Caribbean,Bars,,True,True
0y9DFMGlr3IoXIH-QXbQKg,whipped-urban-dessert-lab-brooklyn,Whipped Urban Dessert Lab,https://s3-media2.fl.yelpcdn.com/bphoto/3lLVc5iA2DUgtIH1sAxd_Q/o.jpg,https://www.yelp.com/biz/whipped-urban-dessert-lab-brooklyn?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,,,40.71684,-73.96197,103 N  3rd St,,,Brooklyn,11249,US,NY,"103 N  3rd St Brooklyn, NY 11249","Ice Cream & Frozen Yogurt, Vegan",Ice Cream & Frozen Yogurt,Vegan,,False,False
0qLiJ70Iciz3K9JVmwY2tg,las-lap-new-york,Las' Lap,https://s3-media1.fl.yelpcdn.com/bphoto/_qarM6T-z1qA-EnVU1MtYw/o.jpg,https://www.yelp.com/biz/las-lap-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16464846002,(646) 484-6002,40.7176,-73.99024,74 Orchard St,,,New York,10002,US,NY,"74 Orchard St New York, NY 10002","Caribbean, Chicken Wings, Cocktail Bars",Caribbean,Chicken Wings,Cocktail Bars,True,True
gHdejB1Mx2P5UjAgZ6BT2w,cheeky-sandwiches-new-york,Cheeky Sandwiches,https://s3-media3.fl.yelpcdn.com/bphoto/XGGQOLhQIL-Y8Y-CdHeOPg/o.jpg,https://www.yelp.com/biz/cheeky-sandwiches-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$,+16465048132,(646) 504-8132,40.7158,-73.99169,35 Orchard St,,,New York,10002,US,NY,"35 Orchard St New York, NY 10002","Sandwiches, Desserts",Sandwiches,Desserts,,True,True
ue6IQBYWDjjMiSScxA-2vw,df-nigerian-food-truck-new-york,DF Nigerian Food Truck,https://s3-media3.fl.yelpcdn.com/bphoto/kxPt-IKIcT7bQintDRWKrw/o.jpg,https://www.yelp.com/biz/df-nigerian-food-truck-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17184516330,(718) 451-6330,40.75119,-73.97086,828 2nd Ave,,,New York,10017,US,NY,"828 2nd Ave New York, NY 10017","Food Trucks, African, Imported Food",Food Trucks,African,Imported Food,True,True
BQcgpQxUM39PMO_YDl_CqA,fredas-caribbean-and-soul-cuisine-new-york,Freda's Caribbean & Soul Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/4JLFuFJ2kpnpMHO7ZSqvyQ/o.jpg,https://www.yelp.com/biz/fredas-caribbean-and-soul-cuisine-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16464389832,(646) 438-9832,40.80095,-73.96141,993 Columbus Ave,,,New York,10025,US,NY,"993 Columbus Ave New York, NY 10025","Caribbean, Soul Food",Caribbean,Soul Food,,True,True
C2E1E0o-ssSrf_dokwxTXg,massawa-new-york,Massawa,https://s3-media3.fl.yelpcdn.com/bphoto/Xfrp9C-QkcKfBrUoBbxbwA/o.jpg,https://www.yelp.com/biz/massawa-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12126630505,(212) 663-0505,40.8099,-73.95856,1239 Amsterdam Ave,,,New York,10027,US,NY,"1239 Amsterdam Ave New York, NY 10027","Ethiopian, African, Eritrean",Ethiopian,African,Eritrean,True,True
RC58AacE9s8VMMCz0boE4A,berber-street-food-new-york-2,Berber Street Food,https://s3-media4.fl.yelpcdn.com/bphoto/3nEC_E4E3ICRRgSSaiJu4w/o.jpg,https://www.yelp.com/biz/berber-street-food-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,+16468700495,(646) 870-0495,40.7302376195336,-74.0033399462744,35 Carmine St,,,New York,10014,US,NY,"35 Carmine St New York, NY 10014",African,African,,,True,True
9kQNf7VCFxGt-rVObOuWXQ,something-catchy-astoria,Something Catchy,https://s3-media1.fl.yelpcdn.com/bphoto/84w66y85Zxyd9qIod0ZDBg/o.jpg,https://www.yelp.com/biz/something-catchy-astoria?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+19178327988,(917) 832-7988,40.7587814,-73.9347644,23-14 36th Ave,,,Astoria,11106,US,NY,"23-14 36th Ave Astoria, NY 11106",Seafood,Seafood,,,True,True
4Hbo1h2GNjx3LJwa3mjHrA,jamaica-breeze-east-elmhurst,Jamaica Breeze,https://s3-media1.fl.yelpcdn.com/bphoto/aykDhOf4m7eeOEKWPgR5FA/o.jpg,https://www.yelp.com/biz/jamaica-breeze-east-elmhurst?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17188994743,(718) 899-4743,40.761106,-73.866138,103-02 Astoria Blvd,,,East Elmhurst,11369,US,NY,"103-02 Astoria Blvd East Elmhurst, NY 11369",Caribbean,Caribbean,,,False,False
zzcUX6-fwxpVsRYG96f9Ig,queens-bully-forest-hills,Queens Bully,https://s3-media3.fl.yelpcdn.com/bphoto/9xJi7jGeh1oTaQIbM0zhRA/o.jpg,https://www.yelp.com/biz/queens-bully-forest-hills?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17185208600,(718) 520-8600,40.7170627254763,-73.8354855220902,113-30 Queens Blvd,,,Forest Hills,11375,US,NY,"113-30 Queens Blvd Forest Hills, NY 11375","Gastropubs, Cocktail Bars, Breakfast & Brunch",Gastropubs,Cocktail Bars,Breakfast & Brunch,True,True
_oZPAYLRHOY2GA78WCZkRA,night-kitchen-catering-brooklyn,Night Kitchen Catering,https://s3-media1.fl.yelpcdn.com/bphoto/D_t_a3vvFcgr20wrbXovtQ/o.jpg,https://www.yelp.com/biz/night-kitchen-catering-brooklyn?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,+16468289214,(646) 828-9214,40.6733502,-73.9676518,25 Eastern Pkwy,Ste 6E,,Brooklyn,11238,US,NY,"25 Eastern Pkwy Ste 6E Brooklyn, NY 11238",Caterers,Caterers,,,False,False
fdiQ0DmD4sfcwGQTHEanog,the-door-jamaica,The Door,https://s3-media3.fl.yelpcdn.com/bphoto/aow-XxbB0Ly5gXqi_WJ5dw/o.jpg,https://www.yelp.com/biz/the-door-jamaica?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17185251083,(718) 525-1083,40.6787144264659,-73.7794552917625,16307 Baisley Blvd,,,Jamaica,11434,US,NY,"16307 Baisley Blvd Jamaica, NY 11434","Caribbean, Desserts, Seafood",Caribbean,Desserts,Seafood,False,False
8sO2Ye3QsZBXq73OTG4xAA,percys-jerk-hut-laurelton,Percy's Jerk Hut,https://s3-media2.fl.yelpcdn.com/bphoto/v-gBvrGuviUi5g8wNvdy4A/o.jpg,https://www.yelp.com/biz/percys-jerk-hut-laurelton?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17187125910,(718) 712-5910,40.6757675,-73.739198,23107 Merrick Blvd,,,Laurelton,11413,US,NY,"23107 Merrick Blvd Laurelton, NY 11413",Caribbean,Caribbean,,,False,False
XSwuUvkhAvfOVZ1NPi98FA,di-juice-rosedale,Di Juice,https://s3-media4.fl.yelpcdn.com/bphoto/Q6IsMoQSoNT5gJphGnHFLA/o.jpg,https://www.yelp.com/biz/di-juice-rosedale?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,+17183410703,(718) 341-0703,40.67385,-73.73012,243-14 Merrick Blvd,,,Rosedale,11422,US,NY,"243-14 Merrick Blvd Rosedale, NY 11422","Juice Bars & Smoothies, Health Markets",Juice Bars & Smoothies,Health Markets,,False,False
S7ivv5O0beH3U9cV3cRD_Q,jujube-tree-astoria,Jujube Tree,https://s3-media2.fl.yelpcdn.com/bphoto/6LkON8f9mAlIBsA7TdPVmw/o.jpg,https://www.yelp.com/biz/jujube-tree-astoria?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17185451888,(718) 545-1888,40.76512,-73.91821,35-02 30th Ave,,,Astoria,11103,US,NY,"35-02 30th Ave Astoria, NY 11103","Vegan, Asian Fusion",Vegan,Asian Fusion,,True,True
_0RMTkpPymef5NLh7NUvEw,milk-and-pull-ridgewood,Milk & Pull,https://s3-media4.fl.yelpcdn.com/bphoto/qhNCYQxstl1c3ZvPW5CyKQ/o.jpg,https://www.yelp.com/biz/milk-and-pull-ridgewood?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$,+17188211155,(718) 821-1155,40.7018080126171,-73.9062048353779,778 Seneca Ave,,,Ridgewood,11385,US,NY,"778 Seneca Ave Ridgewood, NY 11385","Coffee & Tea, Bagels, Sandwiches",Coffee & Tea,Bagels,Sandwiches,False,False
oJj8ddQLqr-agpJI09Lofg,dunns-river-lounge-rockville-centre,Dunns River Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/gkaRRonnIcDWpumc0FAc_Q/o.jpg,https://www.yelp.com/biz/dunns-river-lounge-rockville-centre?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+15167646540,(516) 764-6540,40.65947,-73.6447188,93 N Park Ave,,,Rockville Centre,11570,US,NY,"93 N Park Ave Rockville Centre, NY 11570","Lounges, Caribbean",Lounges,Caribbean,,True,True
QHIOjlUcFlb_n26s_UGFnQ,henricas-restaurant-rosedale,Henrica's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/HofZ2FAT51zTi3zMb1Wmtg/o.jpg,https://www.yelp.com/biz/henricas-restaurant-rosedale?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17185277355,(718) 527-7355,40.666813,-73.73652,138-89 Francis Lewis Blvd,,,Rosedale,11422,US,NY,"138-89 Francis Lewis Blvd Rosedale, NY 11422","Chinese, Caribbean",Chinese,Caribbean,,True,True
wTlEh4QMyrkIlEakEgpGHA,west-bar-and-lounge-jamaica,West Bar & Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/e9oNXv0pebz0oyA3368hzw/o.jpg,https://www.yelp.com/biz/west-bar-and-lounge-jamaica?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+19173002497,(917) 300-2497,40.6817447933482,-73.7523196312304,133-24 Springfield Blvd,,,Jamaica,11413,US,NY,"133-24 Springfield Blvd Jamaica, NY 11413","Bars, Seafood, Caribbean",Bars,Seafood,Caribbean,True,True
Swq7fTxSpoTUY1UBk8oOKA,caribbean-cabana-richmond-hill,Caribbean Cabana,https://s3-media4.fl.yelpcdn.com/bphoto/T3m85lGyVSlam2EuLDQTkA/o.jpg,https://www.yelp.com/biz/caribbean-cabana-richmond-hill?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17188490500,(718) 849-0500,40.6989849,-73.833035,116-02 Jamaica Ave,,,Richmond Hill,11418,US,NY,"116-02 Jamaica Ave Richmond Hill, NY 11418","Caribbean, Bars",Caribbean,Bars,,True,True
M4VehPIz4OzKcbMD56AHNQ,pa-nash-eurosoul-rosedale,Pa-Nash Eurosoul,https://s3-media1.fl.yelpcdn.com/bphoto/Uc8VUA6eaj9zEt7VK0nySg/o.jpg,https://www.yelp.com/biz/pa-nash-eurosoul-rosedale?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17189786094,(718) 978-6094,40.6600204,-73.7395972,144-14 243rd St,,,Rosedale,11422,US,NY,"144-14 243rd St Rosedale, NY 11422","Caribbean, Mediterranean, Venues & Event Spaces",Caribbean,Mediterranean,Venues & Event Spaces,True,True
hmndKMvCwTzXSAPp4KmGYg,bayou-staten-island,Bayou,https://s3-media3.fl.yelpcdn.com/bphoto/z_1stFihRiGJ26JfEVr3CA/o.jpg,https://www.yelp.com/biz/bayou-staten-island?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+17182734383,(718) 273-4383,40.616771,-74.068443,1072 Bay St,,,Staten Island,10305,US,NY,"1072 Bay St Staten Island, NY 10305","Cajun/Creole, Southern, Diners",Cajun/Creole,Southern,Diners,True,True
n18DpCYhaI1WVSdBZH-wGA,chez-adja-african-restaurant-staten-island,Chez Adja African Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/1-AuH31ikVYM-G_8DwjibA/o.jpg,https://www.yelp.com/biz/chez-adja-african-restaurant-staten-island?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,+13479343001,(347) 934-3001,40.636412184063,-74.0764593333006,226 Bay St,,,Staten Island,10301,US,NY,"226 Bay St Staten Island, NY 10301",Senegalese,Senegalese,,,False,False
